Date,Open,High,Low,Close,Adj Close,Volume
2017-08-21,26303.0,26324.0,26303.0,26303.0,26303.0,0
2017-08-22,26324.0,26324.0,26313.0,26324.0,26324.0,0
2017-08-23,26313.0,26383.0,26313.0,26313.0,26313.0,0
2017-08-24,26383.0,26413.0,26383.0,26383.0,26383.0,0
2017-08-25,26413.0,26463.0,26413.0,26413.0,26413.0,0
2017-08-28,26463.0,26735.0,26463.0,26463.0,26463.0,0
2017-08-29,26735.0,26955.0,26735.0,26735.0,26735.0,0
2017-08-30,26955.0,26955.0,26760.0,26955.0,26955.0,0
2017-08-31,26760.0,26760.0,26561.0,26760.0,26760.0,0
2017-09-01,26561.0,26682.0,26561.0,26561.0,26561.0,0
2017-09-04,26682.0,26682.0,26673.0,26682.0,26682.0,0
2017-09-05,26673.0,26673.0,26642.0,26673.0,26673.0,0
2017-09-06,26642.0,26711.0,26642.0,26642.0,26642.0,0
2017-09-07,26711.0,26842.0,26711.0,26711.0,26711.0,0
2017-09-08,26842.0,27028.0,26842.0,26842.0,26842.0,0
2017-09-11,27028.0,27028.0,26896.0,27028.0,27028.0,0
2017-09-12,26896.0,26896.0,26727.0,26896.0,26896.0,0
2017-09-13,26727.0,26839.0,26727.0,26727.0,26727.0,0
2017-09-14,26839.0,26839.0,26648.0,26839.0,26839.0,0
2017-09-15,26648.0,26758.0,26648.0,26648.0,26648.0,0
2017-09-18,26758.0,26775.0,26758.0,26758.0,26758.0,0
2017-09-19,26775.0,26853.0,26775.0,26775.0,26775.0,0
2017-09-20,26853.0,26887.0,26853.0,26853.0,26853.0,0
2017-09-21,26887.0,26887.0,26657.0,26887.0,26887.0,0
2017-09-22,26657.0,26802.0,26657.0,26657.0,26657.0,0
2017-09-25,26802.0,26802.0,26601.0,26802.0,26802.0,0
2017-09-26,26601.0,26601.0,26400.0,26601.0,26601.0,0
2017-09-27,26400.0,26400.0,26299.0,26400.0,26400.0,0
2017-09-28,26299.0,26371.0,26299.0,26299.0,26299.0,0
2017-09-29,26371.0,26445.0,26371.0,26371.0,26371.0,0
2017-10-02,26445.0,26445.0,26294.0,26445.0,26445.0,0
2017-10-03,26294.0,26319.0,26294.0,26294.0,26294.0,0
2017-10-04,26319.0,26362.0,26319.0,26319.0,26319.0,0
2017-10-05,26362.0,26362.0,26296.0,26362.0,26362.0,0
2017-10-06,26296.0,26296.0,26208.0,26296.0,26296.0,0
2017-10-09,26208.0,26292.0,26208.0,26208.0,26208.0,0
2017-10-10,26292.0,26371.0,26292.0,26292.0,26292.0,0
2017-10-11,26371.0,26460.0,26371.0,26371.0,26371.0,0
2017-10-12,26460.0,26532.0,26460.0,26460.0,26460.0,0
2017-10-13,26532.0,26532.0,26468.0,26532.0,26532.0,0
2017-10-16,26468.0,26468.0,26411.0,26468.0,26468.0,0
2017-10-17,26411.0,26411.0,26317.0,26411.0,26411.0,0
2017-10-18,26317.0,26317.0,26301.0,26317.0,26317.0,0
2017-10-19,26301.0,26464.0,26301.0,26301.0,26301.0,0
2017-10-20,26464.0,26464.0,26424.0,26464.0,26464.0,0
2017-10-23,26424.0,26424.0,26288.0,26424.0,26424.0,0
2017-10-24,26288.0,26317.0,26288.0,26288.0,26288.0,0
2017-10-25,26317.0,26361.0,26317.0,26317.0,26317.0,0
2017-10-26,26361.0,26437.0,26361.0,26361.0,26361.0,0
2017-10-27,26437.0,26437.0,26011.0,26437.0,26437.0,0
2017-10-30,26011.0,26026.0,26011.0,26011.0,26011.0,0
2017-10-31,26026.0,26036.0,26026.0,26026.0,26026.0,0
2017-11-01,26036.0,26036.0,26033.0,26036.0,26036.0,0
2017-11-02,26033.0,26066.0,26033.0,26033.0,26033.0,0
2017-11-03,26066.0,26066.0,26055.0,26066.0,26066.0,0
2017-11-06,26055.0,26055.0,25931.0,26055.0,26055.0,0
2017-11-07,25931.0,25931.0,25878.0,25931.0,25931.0,0
2017-11-08,25878.0,25942.0,25878.0,25878.0,25878.0,0
2017-11-09,25942.0,26037.0,25942.0,25942.0,25942.0,0
2017-11-10,26037.0,26037.0,26037.0,26037.0,26037.0,0
2017-11-13,26037.0,26060.0,26037.0,26037.0,26037.0,0
2017-11-14,26060.0,26230.0,26060.0,26060.0,26060.0,0
2017-11-15,26230.0,26506.0,26230.0,26230.0,26230.0,0
2017-11-17,26319.0,26387.0,26319.0,26319.0,26319.0,0
2017-11-20,26387.0,26387.0,26346.0,26387.0,26387.0,0
2017-11-21,26346.0,26346.0,26227.0,26346.0,26346.0,0
2017-11-22,26227.0,26290.0,26227.0,26227.0,26227.0,0
2017-11-23,26290.0,26523.0,26290.0,26290.0,26290.0,0
2017-11-24,26523.0,26546.0,26523.0,26523.0,26523.0,0
2017-11-27,26546.0,26719.0,26546.0,26546.0,26546.0,0
2017-11-28,26719.0,26719.0,26602.0,26719.0,26719.0,0
2017-11-29,26602.0,26602.0,26507.0,26602.0,26602.0,0
2017-11-30,26507.0,26507.0,26492.0,26507.0,26507.0,0
2017-12-01,26492.0,26629.0,26492.0,26492.0,26492.0,0
2017-12-04,26629.0,26629.0,26537.0,26629.0,26629.0,0
2017-12-05,26537.0,26556.0,26537.0,26537.0,26537.0,0
2017-12-06,26556.0,26556.0,26432.0,26556.0,26556.0,0
2017-12-07,26432.0,26432.0,26374.0,26432.0,26432.0,0
2017-12-08,26374.0,26374.0,26258.0,26374.0,26374.0,0
2017-12-11,26379.0,26379.0,26379.0,26258.0,26258.0,0
2017-12-12,26379.0,26379.0,26342.0,26379.0,26379.0,0
2017-12-13,26342.0,26342.0,26263.0,26342.0,26342.0,0
2017-12-14,26263.0,26462.0,26263.0,26263.0,26263.0,0
2017-12-15,26462.0,26462.0,26404.0,26462.0,26462.0,0
2017-12-18,26404.0,26404.0,26387.0,26404.0,26404.0,0
2017-12-19,26387.0,26425.0,26387.0,26387.0,26387.0,0
2017-12-20,26425.0,26485.0,26425.0,26425.0,26425.0,0
2017-12-21,26485.0,26550.0,26485.0,26485.0,26485.0,0
2017-12-22,26550.0,26550.0,26518.0,26550.0,26550.0,0
2017-12-25,26518.0,26518.0,26518.0,26518.0,26518.0,0
2017-12-26,26518.0,26518.0,26518.0,26518.0,26518.0,0
2017-12-27,26518.0,26608.0,26518.0,26518.0,26518.0,0
2017-12-28,26608.0,26709.0,26608.0,26608.0,26608.0,0
2017-12-29,26709.0,26822.0,26709.0,26709.0,26709.0,0
2018-01-01,26822.0,26822.0,26822.0,26822.0,26822.0,0
2018-01-02,26822.0,26988.0,26822.0,26822.0,26822.0,0
2018-01-03,26988.0,26988.0,26884.0,26988.0,26988.0,0
2018-01-04,26884.0,26994.0,26884.0,26884.0,26884.0,0
2018-01-05,26994.0,26994.0,26971.0,26994.0,26994.0,0
2018-01-08,26971.0,26971.0,26820.0,26971.0,26971.0,0
2018-01-09,26820.0,26820.0,26689.0,26820.0,26820.0,0
2018-01-10,26689.0,26864.0,26689.0,26689.0,26689.0,0
2018-01-11,26864.0,26864.0,26722.0,26864.0,26864.0,0
2018-01-12,26722.0,27134.0,26722.0,26722.0,26722.0,0
2018-01-15,27134.0,27432.0,27134.0,27134.0,27134.0,0
2018-01-16,27432.0,27432.0,27342.0,27432.0,27432.0,0
2018-01-17,27342.0,27342.0,27324.0,27342.0,27342.0,0
2018-01-18,27324.0,27401.0,27324.0,27324.0,27324.0,0
2018-01-19,27401.0,27474.0,27401.0,27401.0,27401.0,0
2018-01-22,27474.0,27474.0,27432.0,27474.0,27474.0,0
2018-01-23,27432.0,27432.0,27389.0,27432.0,27432.0,0
2018-01-24,27389.0,27625.0,27389.0,27389.0,27389.0,0
2018-01-25,27625.0,27769.0,27625.0,27625.0,27625.0,0
2018-01-26,27769.0,27849.0,27769.0,27769.0,27769.0,0
2018-01-29,27849.0,27849.0,27746.0,27849.0,27849.0,0
2018-01-30,27746.0,27844.0,27746.0,27746.0,27746.0,0
2018-01-31,27844.0,27884.0,27844.0,27844.0,27844.0,0
2018-02-01,27884.0,27884.0,27847.0,27884.0,27884.0,0
2018-02-02,27847.0,27965.0,27847.0,27847.0,27847.0,0
2018-02-05,27965.0,27965.0,27868.0,27965.0,27965.0,0
2018-02-06,27868.0,27868.0,27699.0,27868.0,27868.0,0
2018-02-07,27699.0,27699.0,27635.0,27699.0,27699.0,0
2018-02-08,27635.0,27635.0,27368.0,27635.0,27635.0,0
2018-02-09,27368.0,27390.0,27368.0,27368.0,27368.0,0
2018-02-12,27390.0,27458.0,27390.0,27390.0,27390.0,0
2018-02-13,27458.0,27634.0,27458.0,27458.0,27458.0,0
2018-02-14,27634.0,27634.0,27633.0,27634.0,27634.0,0
2018-02-15,27633.0,27920.0,27633.0,27633.0,27633.0,0
2018-02-16,27920.0,27945.0,27920.0,27920.0,27920.0,0
2018-02-19,27945.0,27945.0,27811.0,27945.0,27945.0,0
2018-02-20,27811.0,27811.0,27640.0,27811.0,27811.0,0
2018-02-21,27640.0,27640.0,27579.0,27640.0,27640.0,0
2018-02-22,27579.0,27579.0,27519.0,27579.0,27579.0,0
2018-02-23,27519.0,27585.0,27519.0,27519.0,27519.0,0
2018-02-26,27585.0,27655.0,27585.0,27585.0,27585.0,0
2018-02-27,27655.0,27655.0,27622.0,27655.0,27655.0,0
2018-02-28,27622.0,27622.0,27405.0,27622.0,27622.0,0
2018-03-01,27405.0,27405.0,27321.0,27405.0,27405.0,0
2018-03-02,27321.0,27605.0,27321.0,27321.0,27321.0,0
2018-03-05,27605.0,27606.0,27605.0,27605.0,27605.0,0
2018-03-06,27606.0,27828.0,27606.0,27606.0,27606.0,0
2018-03-07,27828.0,27839.0,27828.0,27828.0,27828.0,0
2018-03-08,27839.0,27839.0,27770.0,27839.0,27839.0,0
2018-03-09,27770.0,27770.0,27592.0,27770.0,27770.0,0
2018-03-12,27592.0,27592.0,27575.0,27592.0,27592.0,0
2018-03-13,27575.0,27682.0,27575.0,27575.0,27575.0,0
2018-03-14,27682.0,27786.0,27682.0,27682.0,27682.0,0
2018-03-15,27786.0,27786.0,27714.0,27786.0,27786.0,0
2018-03-16,27714.0,27714.0,27664.0,27714.0,27714.0,0
2018-03-19,27664.0,27664.0,27571.0,27664.0,27664.0,0
2018-03-20,27571.0,27605.0,27571.0,27571.0,27571.0,0
2018-03-21,27605.0,27605.0,27554.0,27605.0,27605.0,0
2018-03-22,27554.0,27692.0,27554.0,27554.0,27554.0,0
2018-03-23,27692.0,27749.0,27692.0,27692.0,27692.0,0
2018-03-26,27749.0,27894.0,27749.0,27749.0,27749.0,0
2018-03-27,27894.0,27908.0,27894.0,27894.0,27894.0,0
2018-03-28,27908.0,27908.0,27876.0,27908.0,27908.0,0
2018-03-29,27876.0,27876.0,27708.0,27876.0,27876.0,0
2018-03-30,27708.0,27708.0,27708.0,27708.0,27708.0,0
2018-04-02,27708.0,27708.0,27708.0,27708.0,27708.0,0
2018-04-03,27708.0,27708.0,27629.0,27708.0,27708.0,0
2018-04-04,27629.0,27629.0,27629.0,27629.0,27629.0,0
2018-04-05,27629.0,27629.0,27615.0,27629.0,27629.0,0
2018-04-06,27615.0,27615.0,27510.0,27615.0,27615.0,0
2018-04-09,27510.0,27573.0,27510.0,27510.0,27510.0,0
2018-04-10,27573.0,27692.0,27573.0,27573.0,27573.0,0
2018-04-11,27692.0,27803.0,27692.0,27692.0,27692.0,0
2018-04-12,27803.0,27803.0,27716.0,27803.0,27803.0,0
2018-04-13,27716.0,27716.0,27679.0,27716.0,27716.0,0
2018-04-16,27679.0,27763.0,27679.0,27679.0,27679.0,0
2018-04-17,27763.0,27773.0,27763.0,27763.0,27763.0,0
2018-04-18,27773.0,27778.0,27773.0,27773.0,27773.0,0
2018-04-19,27778.0,27778.0,27770.0,27778.0,27778.0,0
2018-04-20,27770.0,27770.0,27615.0,27770.0,27770.0,0
2018-04-23,27615.0,27615.0,27447.0,27615.0,27615.0,0
2018-04-24,27447.0,27447.0,27403.0,27447.0,27447.0,0
2018-04-25,27403.0,27403.0,27383.0,27403.0,27403.0,0
2018-04-26,27383.0,27383.0,27338.0,27383.0,27383.0,0
2018-04-27,27338.0,27338.0,27116.0,27338.0,27338.0,0
2018-04-30,27116.0,27135.0,27116.0,27116.0,27116.0,0
2018-05-01,27135.0,27135.0,27135.0,27135.0,27135.0,0
2018-05-02,27135.0,27135.0,26919.0,27135.0,27135.0,0
2018-05-03,26919.0,26919.0,26874.0,26919.0,26919.0,0
2018-05-04,26874.0,26874.0,26849.0,26874.0,26874.0,0
2018-05-07,26849.0,26849.0,26734.0,26849.0,26849.0,0
2018-05-08,26734.0,26734.0,26652.0,26734.0,26734.0,0
2018-05-09,26652.0,26652.0,26648.0,26652.0,26652.0,0
2018-05-10,26648.0,26673.0,26648.0,26648.0,26648.0,0
2018-05-11,26673.0,26789.0,26673.0,26673.0,26673.0,0
2018-05-14,26789.0,26880.0,26789.0,26789.0,26789.0,0
2018-05-15,26880.0,26880.0,26738.0,26880.0,26880.0,0
2018-05-16,26738.0,26738.0,26452.0,26738.0,26738.0,0
2018-05-17,26452.0,26458.0,26452.0,26452.0,26452.0,0
2018-05-18,26458.0,26458.0,26444.0,26458.0,26458.0,0
2018-05-21,26444.0,26444.0,26359.0,26444.0,26444.0,0
2018-05-22,26359.0,26491.0,26359.0,26359.0,26359.0,0
2018-05-23,26491.0,26491.0,26278.0,26491.0,26491.0,0
2018-05-24,26278.0,26296.0,26278.0,26278.0,26278.0,0
2018-05-25,26296.0,26296.0,26275.0,26296.0,26296.0,0
2018-05-28,26275.0,26275.0,26196.0,26275.0,26275.0,0
2018-05-29,26196.0,26196.0,25980.0,26196.0,26196.0,0
2018-05-30,25980.0,26177.0,25980.0,25980.0,25980.0,0
2018-05-31,26177.0,26235.0,26177.0,26177.0,26177.0,0
2018-06-01,26235.0,26295.0,26235.0,26235.0,26235.0,0
2018-06-04,26295.0,26357.0,26295.0,26295.0,26295.0,0
2018-06-05,26357.0,26357.0,26261.0,26357.0,26357.0,0
2018-06-06,26261.0,26437.0,26261.0,26261.0,26261.0,0
2018-06-07,26437.0,26564.0,26437.0,26437.0,26437.0,0
2018-06-08,26564.0,26564.0,26351.0,26564.0,26564.0,0
2018-06-11,26351.0,26484.0,26351.0,26351.0,26351.0,0
2018-06-12,26484.0,26486.0,26484.0,26484.0,26484.0,0
2018-06-13,26486.0,26486.0,26432.0,26486.0,26486.0,0
2018-06-14,26432.0,26575.0,26432.0,26432.0,26432.0,0
2018-06-15,26575.0,26575.0,26054.0,26575.0,26575.0,0
2018-06-18,26054.0,26132.0,26054.0,26054.0,26054.0,0
2018-06-19,26132.0,26132.0,26002.0,26132.0,26132.0,0
2018-06-20,26002.0,26037.0,26002.0,26002.0,26002.0,0
2018-06-21,26037.0,26037.0,25997.0,26037.0,26037.0,0
2018-06-22,25997.0,26254.0,25997.0,25997.0,25997.0,0
2018-06-25,26254.0,26280.0,26254.0,26254.0,26254.0,0
2018-06-26,26280.0,26348.0,26280.0,26280.0,26280.0,0
2018-06-27,26348.0,26348.0,26286.0,26348.0,26348.0,0
2018-06-28,26286.0,26286.0,26190.0,26286.0,26286.0,0
2018-06-29,26190.0,26324.0,26190.0,26190.0,26190.0,0
2018-07-02,26324.0,26324.0,26324.0,26324.0,26324.0,0
2018-07-03,26324.0,26441.0,26324.0,26324.0,26324.0,0
2018-07-04,26441.0,26441.0,26420.0,26441.0,26441.0,0
2018-07-05,26420.0,26527.0,26420.0,26420.0,26420.0,0
2018-07-06,26527.0,26568.0,26527.0,26527.0,26527.0,0
2018-07-09,26568.0,26725.0,26568.0,26568.0,26568.0,0
2018-07-10,26725.0,26725.0,26565.0,26725.0,26725.0,0
2018-07-11,26565.0,26589.0,26565.0,26565.0,26565.0,0
2018-07-12,26589.0,26589.0,26477.0,26589.0,26589.0,0
2018-07-13,26477.0,26477.0,26395.0,26477.0,26477.0,0
2018-07-16,26395.0,26606.0,26395.0,26395.0,26395.0,0
2018-07-17,26606.0,26609.0,26606.0,26606.0,26606.0,0
2018-07-18,26609.0,26609.0,26388.0,26609.0,26609.0,0
2018-07-19,26388.0,26388.0,26330.0,26388.0,26388.0,0
2018-07-20,26330.0,26459.0,26330.0,26330.0,26330.0,0
2018-07-23,26459.0,26805.0,26459.0,26459.0,26459.0,0
2018-07-24,26805.0,26834.0,26805.0,26805.0,26805.0,0
2018-07-25,26834.0,26834.0,26748.0,26834.0,26834.0,0
2018-07-26,26748.0,26748.0,26747.0,26748.0,26748.0,0
2018-07-27,26747.0,26747.0,26613.0,26747.0,26747.0,0
2018-07-30,26613.0,26767.0,26613.0,26613.0,26613.0,0
2018-07-31,26767.0,26915.0,26767.0,26767.0,26767.0,0
2018-08-01,26915.0,26915.0,26820.0,26915.0,26915.0,0
2018-08-02,26820.0,26820.0,26660.0,26820.0,26820.0,0
2018-08-03,26660.0,26660.0,26588.0,26660.0,26660.0,0
2018-08-06,26588.0,26588.0,26491.0,26588.0,26588.0,0
2018-08-07,26491.0,26624.0,26491.0,26491.0,26491.0,0
2018-08-08,26624.0,26624.0,26597.0,26624.0,26624.0,0
2018-08-09,26597.0,26597.0,26587.0,26597.0,26597.0,0
2018-08-10,26587.0,26587.0,26283.0,26587.0,26587.0,0
2018-08-13,26283.0,26283.0,26130.0,26283.0,26283.0,0
2018-08-14,26130.0,26193.0,26130.0,26130.0,26130.0,0
2018-08-15,26193.0,26193.0,25987.0,26193.0,26193.0,0
2018-08-16,25987.0,26093.0,25987.0,25987.0,25987.0,0
2018-08-17,26093.0,26126.0,26093.0,26093.0,26093.0,0
2018-08-20,26126.0,26153.0,26126.0,26126.0,26126.0,0
2018-08-21,26153.0,26411.0,26153.0,26153.0,26153.0,0
2018-08-22,26411.0,26579.0,26411.0,26411.0,26411.0,0
2018-08-23,26579.0,26580.0,26579.0,26579.0,26579.0,0
2018-08-24,26580.0,26587.0,26580.0,26580.0,26580.0,0
2018-08-27,26587.0,26645.0,26587.0,26587.0,26587.0,0
2018-08-28,26645.0,26853.0,26645.0,26645.0,26645.0,0
2018-08-29,26853.0,26853.0,26775.0,26853.0,26853.0,0
2018-08-30,26775.0,26859.0,26775.0,26775.0,26775.0,0
2018-08-31,26859.0,26859.0,26787.0,26859.0,26859.0,0
2018-09-03,26787.0,26787.0,26671.0,26787.0,26787.0,0
2018-09-04,26671.0,26671.0,26552.0,26671.0,26671.0,0
2018-09-05,26552.0,26630.0,26552.0,26552.0,26552.0,0
2018-09-06,26630.0,26710.0,26630.0,26630.0,26630.0,0
2018-09-07,26710.0,26710.0,26691.0,26710.0,26710.0,0
2018-09-10,26691.0,26691.0,26577.0,26691.0,26691.0,0
2018-09-11,26577.0,26577.0,26576.0,26577.0,26577.0,0
2018-09-12,26576.0,26576.0,26560.0,26576.0,26576.0,0
2018-09-13,26560.0,26647.0,26560.0,26560.0,26560.0,0
2018-09-14,26647.0,26804.0,26647.0,26647.0,26647.0,0
2018-09-17,26804.0,26804.0,26763.0,26804.0,26804.0,0
2018-09-18,26763.0,26800.0,26763.0,26763.0,26763.0,0
2018-09-19,26800.0,26846.0,26800.0,26800.0,26800.0,0
2018-09-20,26846.0,26936.0,26846.0,26846.0,26846.0,0
2018-09-21,26936.0,27045.0,26936.0,26936.0,26936.0,0
2018-09-24,27045.0,27054.0,27045.0,27045.0,27045.0,0
2018-09-25,27054.0,27059.0,27054.0,27054.0,27054.0,0
2018-09-26,27059.0,27059.0,27033.0,27059.0,27059.0,0
2018-09-27,27033.0,27033.0,26962.0,27033.0,27033.0,0
2018-09-28,26962.0,26962.0,26615.0,26962.0,26962.0,0
