Date,Open,High,Low,Close,Adj Close,Volume
2018-07-27,30111.5,30111.5,29980.599609375,30094.19921875,30094.19921875,0
2018-07-30,29924.099609375,30036.5,29924.099609375,29980.599609375,29980.599609375,0
2018-07-31,30031.400390625,30186.5,30031.400390625,30036.5,30036.5,0
2018-08-01,30205.599609375,30205.599609375,30141.099609375,30185.80078125,30185.80078125,0
2018-08-02,30178.900390625,30178.900390625,30067.400390625,30141.099609375,30141.099609375,0
2018-08-03,29953.400390625,29953.400390625,29873.0,30067.400390625,30067.400390625,0
2018-08-06,29901.19921875,29901.19921875,29710.400390625,29873.0,29873.0,0
2018-08-07,29661.900390625,29770.30078125,29659.0,29710.400390625,29710.400390625,0
2018-08-08,29704.80078125,29704.80078125,29501.099609375,29751.599609375,29751.599609375,0
2018-08-09,29504.900390625,29556.099609375,29504.900390625,29501.099609375,29501.099609375,0
2018-08-10,29593.69921875,29593.69921875,29278.599609375,29556.099609375,29556.099609375,0
2018-08-13,29415.80078125,29415.80078125,29290.599609375,29278.599609375,29278.599609375,0
2018-08-14,29250.900390625,29338.5,29250.900390625,29290.599609375,29290.599609375,0
2018-08-15,29358.400390625,29358.400390625,29184.80078125,29338.5,29338.5,0
2018-08-16,29082.099609375,29158.900390625,29082.099609375,29184.80078125,29184.80078125,0
2018-08-17,29168.0,29169.400390625,29168.0,29158.900390625,29158.900390625,0
2018-08-20,29119.5,29245.099609375,29119.5,29169.400390625,29169.400390625,0
2018-08-21,29139.80078125,29419.900390625,29139.80078125,29245.099609375,29245.099609375,0
2018-08-22,29445.80078125,29556.69921875,29445.80078125,29419.900390625,29419.900390625,0
2018-08-23,29604.80078125,29604.80078125,29537.099609375,29556.69921875,29556.69921875,0
2018-08-24,29497.30078125,29515.19921875,29497.30078125,29537.099609375,29537.099609375,0
2018-08-27,29358.0,29467.69921875,29358.0,29385.69921875,29385.69921875,0
2018-08-28,29403.0,29603.900390625,29403.0,29467.69921875,29467.69921875,0
2018-08-29,29555.099609375,29598.69921875,29555.099609375,29602.0,29602.0,0
2018-08-30,29807.5,29892.69921875,29807.5,29598.69921875,29598.69921875,0
2018-08-31,29956.5,29956.5,29862.400390625,29892.69921875,29892.69921875,0
2018-09-03,29843.400390625,29843.400390625,29589.099609375,29862.400390625,29862.400390625,0
2018-09-04,29552.5,29552.5,29461.30078125,29589.099609375,29589.099609375,0
2018-09-05,29465.69921875,29465.69921875,29456.19921875,29461.30078125,29461.30078125,0
2018-09-06,29559.0,29699.400390625,29559.0,29456.19921875,29456.19921875,0
2018-09-07,29707.5,29889.099609375,29707.5,29699.400390625,29699.400390625,0
